the_geom,cartodb_id,field_1,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,lon_lat,source_cartodb_id,target_cartodb_id,closest_dist
0101000020E610000057CA74E0437D52C0C6221B8242534440,1728,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1721,20,3125.9863673
0101000020E6100000B4CB8396637B52C0E0FA49B2D7564440,1729,5234,148970805,01/01/2016,00:52:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004234,186462,40.678457533,-73.9279533659999,POINT (-73.92795336599994 40.67845753300003),1722,9,1112.39407747
0101000020E6100000396A8CA3807952C02025D595946D4440,1730,18055,159842969,01/01/2017,19:35:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1012335,251190,40.856096963,-73.898476493,POINT (-73.89847649299999 40.856096963000034),1723,23,2241.70965945
0101000020E610000057CA74E0437D52C0C6221B8242534440,1731,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1724,20,410.38576482
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1732,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1725,15,6177.73320367
0101000020E6100000BDC090FB547952C028A6FF3D9C6D4440,1733,400,191739126,01/01/2019,02:19:00,BRONX,46,2,MULTI DWELL - APT BUILD,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1013072,251276,40.856330633,-73.895811931,POINT (-73.89581193099997 40.85633063300003),1726,3,2492.71261329
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1734,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1727,16,5547.48098995
0101000020E610000025F6A876687E52C068FC9460FA584440,1735,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1728,2,3648.27815579
0101000020E6100000BDC090FB547952C028A6FF3D9C6D4440,1736,400,191739126,01/01/2019,02:19:00,BRONX,46,2,MULTI DWELL - APT BUILD,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1013072,251276,40.856330633,-73.895811931,POINT (-73.89581193099997 40.85633063300003),1729,3,2425.92262005
0101000020E610000025F6A876687E52C068FC9460FA584440,1737,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1730,2,672.10430678
0101000020E610000025F6A876687E52C068FC9460FA584440,1738,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1731,2,3746.19216784
0101000020E610000057CA74E0437D52C0C6221B8242534440,1739,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1732,20,2275.92444023
0101000020E610000025F6A876687E52C068FC9460FA584440,1740,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1733,2,1968.01489952
0101000020E610000037B14222117A52C029E1C30B73554440,1741,3582,159827412,01/01/2017,00:05:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,WHITE HISPANIC,1009968,182502,40.6675734240001,-73.9072957659999,POINT (-73.90729576599993 40.667573424000075),1734,6,880.61099607
0101000020E6100000C4DA4405857A52C0111CD38A24694440,1742,14177,159827413,01/01/2017,01:40:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1007951,238554,40.821427682,-73.9143689319999,POINT (-73.91436893199995 40.82142768200004),1735,18,1190.48264708
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1743,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1736,15,3000.47292986
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1744,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1737,15,2622.58718231
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1745,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1738,16,1537.45166298
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1746,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1739,12,2862.39036269
0101000020E610000025F6A876687E52C068FC9460FA584440,1747,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1741,2,3644.86232234
0101000020E6100000B33ED2FECC8B52C020E917B553484440,1748,9724,140396316,01/01/2015,01:30:00,STATEN ISLAND,123,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,933020,145192,40.565054547,-74.1843869259999,POINT (-74.18438692599993 40.565054547000045),1742,14,7213.79752052
0101000020E610000025F6A876687E52C068FC9460FA584440,1749,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1743,2,6148.32114894
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1750,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1744,15,3680.11830096
0101000020E610000062C5A567B07F52C0409DBF647E494440,1751,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1745,24,3388.55006222
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1752,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1746,17,5745.52167759
0101000020E610000062C5A567B07F52C0409DBF647E494440,1753,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1747,24,3666.42476707
0101000020E610000025F6A876687E52C068FC9460FA584440,1754,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1748,2,4542.08402458
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1755,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1749,15,4803.78827002
0101000020E61000004437F794127852C0581BF4F6BE6A4440,1756,17593,148970804,01/01/2016,01:15:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,WHITE HISPANIC,1018527,243130,40.8339527790001,-73.8761341489999,POINT (-73.87613414899994 40.83395277900007),1750,22,2652.56520849
0101000020E610000080BBD283197A52C0A88F57F281684440,1757,16154,140396353,01/01/2015,02:51:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,25-44,M,BLACK,1009769,236748,40.816465657,-73.907807308,POINT (-73.90780730799997 40.81646565700004),1751,21,5881.55536005
0101000020E6100000A9A87D176F7752C031231DD434554440,1758,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),1752,1,2722.95128417
0101000020E610000025F6A876687E52C068FC9460FA584440,1759,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1753,2,3500.42490743
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1760,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1754,15,1554.20016681
0101000020E6100000BCD6159B457652C058F84D109E734440,1761,3745,159827411,01/01/2017,07:13:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,1026269,268394,40.903261221,-73.847998401,POINT (-73.84799840099998 40.90326122100004),1755,7,2199.93415364
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1762,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1756,12,1486.50212774
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1763,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1757,12,1458.31114621
0101000020E6100000BCD6159B457652C058F84D109E734440,1764,3745,159827411,01/01/2017,07:13:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,1026269,268394,40.903261221,-73.847998401,POINT (-73.84799840099998 40.90326122100004),1758,7,4727.50110391
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1765,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1761,12,1844.62006755
0101000020E610000025F6A876687E52C068FC9460FA584440,1766,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1762,2,7940.0246155
0101000020E6100000C4DA4405857A52C0111CD38A24694440,1767,14177,159827413,01/01/2017,01:40:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1007951,238554,40.821427682,-73.9143689319999,POINT (-73.91436893199995 40.82142768200004),1763,18,178.22701628
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1768,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1764,12,1139.04419162
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1769,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1765,17,3599.46252523
0101000020E610000037B14222117A52C029E1C30B73554440,1770,3582,159827412,01/01/2017,00:05:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,WHITE HISPANIC,1009968,182502,40.6675734240001,-73.9072957659999,POINT (-73.90729576599993 40.667573424000075),1766,6,1340.03410397
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1771,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1767,17,4902.54169789
0101000020E610000025F6A876687E52C068FC9460FA584440,1772,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1768,2,1511.24952506
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1773,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1769,16,5111.05766288
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1774,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1770,16,2087.21883398
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1775,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1771,15,5018.48996027
0101000020E6100000396A8CA3807952C02025D595946D4440,1776,18055,159842969,01/01/2017,19:35:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1012335,251190,40.856096963,-73.898476493,POINT (-73.89847649299999 40.856096963000034),1772,23,1096.07016918
0101000020E610000025F6A876687E52C068FC9460FA584440,1777,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1773,2,4342.19258747
0101000020E610000037B14222117A52C029E1C30B73554440,1778,3582,159827412,01/01/2017,00:05:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,WHITE HISPANIC,1009968,182502,40.6675734240001,-73.9072957659999,POINT (-73.90729576599993 40.667573424000075),1774,6,345.67871489
0101000020E61000007C2A533EB77852C019DC9AD745544440,1779,15005,159829845,01/01/2017,11:00:00,BROOKLYN,75,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK,1015829,179160,40.6583814150001,-73.886184293,POINT (-73.88618429299999 40.65838141500007),1775,19,1456.10376302
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1780,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1776,15,3179.41099524
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1781,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1777,15,3973.54736015
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1782,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1778,16,2530.04654617
0101000020E6100000C4DA4405857A52C0111CD38A24694440,1783,14177,159827413,01/01/2017,01:40:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1007951,238554,40.821427682,-73.9143689319999,POINT (-73.91436893199995 40.82142768200004),1779,18,696.73284912
0101000020E6100000623BCE23B57352C0B1364216D4594440,1784,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1780,4,5282.01677235
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1785,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1781,12,980.62072368
0101000020E610000055C1C6FA087952C0D074E6F3916A4440,1786,5482,159827171,01/01/2017,05:54:00,BRONX,42,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1014366,242624,40.8325791240001,-73.891173071,POINT (-73.89117307099998 40.83257912400006),1782,10,374.6171843
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,1787,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),1783,11,1450.03825387
0101000020E610000057CA74E0437D52C0C6221B8242534440,1788,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1784,20,2006.26193919
0101000020E6100000A9A87D176F7752C031231DD434554440,1789,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),1785,1,9793.49361775
0101000020E610000057CA74E0437D52C0C6221B8242534440,1790,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1786,20,4657.87621454
0101000020E610000025F6A876687E52C068FC9460FA584440,1791,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1787,2,5856.98766854
0101000020E6100000B33ED2FECC8B52C020E917B553484440,1792,9724,140396316,01/01/2015,01:30:00,STATEN ISLAND,123,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,933020,145192,40.565054547,-74.1843869259999,POINT (-74.18438692599993 40.565054547000045),1788,14,7085.63163485
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1793,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1789,15,1685.77651313
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1794,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1790,15,1280.45563576
0101000020E6100000623BCE23B57352C0B1364216D4594440,1795,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1791,4,2396.59529805
0101000020E610000025F6A876687E52C068FC9460FA584440,1796,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1792,2,5470.60977641
0101000020E610000057CA74E0437D52C0C6221B8242534440,1797,4884,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,18-24,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1793,8,1743.7235417
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,1798,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),1794,11,2512.21278203
0101000020E6100000B4CB8396637B52C0E0FA49B2D7564440,1799,5234,148970805,01/01/2016,00:52:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004234,186462,40.678457533,-73.9279533659999,POINT (-73.92795336599994 40.67845753300003),1795,9,1009.78912873
0101000020E6100000799C3788357A52C02E39CD86A5534440,1800,8954,173132280,01/01/2018,01:30:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,009,357","177,370",40.65348897,-73.90951734,POINT (-73.90951734 40.65348897),1796,13,1925.54923116
0101000020E6100000799C3788357A52C02E39CD86A5534440,1801,8954,173132280,01/01/2018,01:30:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,009,357","177,370",40.65348897,-73.90951734,POINT (-73.90951734 40.65348897),1797,13,457.56921959
0101000020E61000004437F794127852C0581BF4F6BE6A4440,1802,17593,148970804,01/01/2016,01:15:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,WHITE HISPANIC,1018527,243130,40.8339527790001,-73.8761341489999,POINT (-73.87613414899994 40.83395277900007),1798,22,4396.04391292
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,1803,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),1799,11,2841.05443762
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1804,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1800,17,6608.22296407
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1805,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1801,12,1656.57305219
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,1806,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),1802,11,2153.46013442
0101000020E6100000BDC090FB547952C028A6FF3D9C6D4440,1807,400,191739126,01/01/2019,02:19:00,BRONX,46,2,MULTI DWELL - APT BUILD,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1013072,251276,40.856330633,-73.895811931,POINT (-73.89581193099997 40.85633063300003),1803,3,2536.31594188
0101000020E610000062C5A567B07F52C0409DBF647E494440,1808,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1804,24,3658.069524
