the_geom,cartodb_id,fountain_ty,collection,system,featuresta,parentid,gispropnum,objectid,department,painted,gisobjid,signname,position,fountain_co,borough,descriptio,source_cartodb_id,target_cartodb_id,closest_dist
0101000020E6100000FAF77FAF427C52C050E320BA736A4440,1785,CS Metal,2018-02-16 00:00:00+00,M234-DF0071,Active,M234,M234,1924,M-12A,no,100039382,Wright Brothers Playground,In Playground,1,M,"CS Metal, In Playground",1781,1721,293.68702255
0101000020E6100000E95F997BA87852C0CDD4F57CE76A4440,1786,C,2018-02-12 00:00:00+00,X273-DF0314,Active,X273,X273,1630,X-03,no,100039068,Rock Garden Park,"Out in Open, Just Outside Playground",1,X,"C, Out in Open, Just Outside Playground",1782,2480,546.58633704
0101000020E6100000F776378F417C52C02D9BA51CB24A4440,1787,D,2018-02-01 00:00:00+00,B240-DF0618,Active,B240,B240,1153,B-15,no,100038513,Tucker Place,Out in Open,1,B,"D, Out in Open",1783,684,321.37670875
0101000020E6100000DE2E4751BD7E52C064DDD1C9AA524440,1788,D,2018-01-27 00:00:00+00,B297-DF0510,Active,B297,B297,782,B-12,no,100038178,Albemarle Playground,"In Playground, Out in Open",1,B,"D, In Playground, Out in Open",1784,1756,345.85953101
0101000020E6100000195032FC467452C0D2DB90559C4A4440,1789,Trough,2018-02-02 00:00:00+00,Q163-DF0425,Active,Q163,Q163,1316,Q-14,no,100038790,Rockaway Beach Boardwalk,Out in Open,1,Q,"Trough, Out in Open",1785,344,316.68709406
0101000020E6100000614491CDB78052C065E8C972FC514440,1790,D,2018-01-29 00:00:00+00,B265-DF0522,Active,B265,B265,843,B-07,,100038195,Rainbow Playground,In Playground,1,B,"D, In Playground",1786,3019,371.1515138
0101000020E6100000FBE074A3748052C03D1C2FC4255F4440,1791,Other,2018-02-21 00:00:00+00,M360-DF0117,Active,M360,M360,2058,M-16,yes,100039433,The High Line,Out in Open,1,M,"Other, Out in Open",1787,1321,170.69001355
0101000020E610000043D9E10F588652C011FD96C9D7494440,1792,A,2018-02-07 00:00:00+00,R038A-DF0055,Active,R038A,R038A,1513,R-02B,yes,100038978,Midland Field,In Playground,1,R,"A, In Playground",1788,2953,296.58725335
0101000020E6100000D6FA394CA37C52C00925E86DCA674440,1793,A,2018-05-09 00:00:00+00,M211A-DF0552,Active,M211A,M211A,2801,M-10,yes,100040210,St. Nicholas Playground South,"Under Tree, In Shade, In Playground",1,M,"A, Under Tree, In Shade, In Playground",1789,3086,305.35394658
0101000020E61000006E7E750D087C52C0EDECB119B9664440,1794,E Wheelchair Child,2018-05-01 00:00:00+00,M285-DF0506,Active,M285,M285,2729,M-11,yes,100040109,Dr. Ronald E. McNair Playground,In Playground,2,M,"E Wheelchair Child, In Playground",1790,2402,254.48393177
0101000020E610000096D32933487352C0B0C306FCA45B4440,1795,A,2018-02-01 00:00:00+00,Q391-DF0295,Active,Q391,Q391,1158,Q-08,no,100038558,Joseph Austin Playground,In Playground,1,Q,"A, In Playground",1791,2987,747.56001088
0101000020E61000009928860B467E52C052D48DEB5C5F4440,1796,D,2018-02-14 00:00:00+00,M076-DF0014,Active,M076,M076,1809,M-06,no,100039216,St. Vartan Park,In Playground,1,M,"D, In Playground",1792,1320,177.44388787
0101000020E610000066E95B91387D52C0E83FC7B1C8504440,1797,D,2018-01-23 00:00:00+00,B212-DF0389,Active,B212,B212,496,B-14,no,100037825,Hot Spot Tot Lot,"Under Tree, In Playground",1,B,"D, Under Tree, In Playground",1793,2303,577.44616143
0101000020E6100000AA34532C797C52C073C881BEAB4E4440,1798,C,2018-02-12 00:00:00+00,B208-DF0688,Active,B208,B208,1695,B-15,no,100039082,Pfc Norton Playground,In Playground,1,B,"C, In Playground",1794,1650,127.96157437
0101000020E610000003405B7C3C7B52C052E124160E584440,1799,D,2018-01-15 00:00:00+00,B224-DF0118,Active,B224,B224,128,B-03,yes,100037495,P.O. Reinaldo Salgado Playground,In Playground,1,B,"D, In Playground",1795,471,207.40759982
0101000020E610000022EF0A239C7B52C0CFB41387EF524440,1800,CS Concrete,2018-01-27 00:00:00+00,B234-DF0501,Active,B234,B234,773,B-17,no,100038138,Tilden Playground,"Out in Open, In Playground",1,B,"CS Concrete, Out in Open, In Playground",1796,128,418.87765922
0101000020E610000038DA4808007A52C08E9F06C3FB534440,1801,A,2018-01-15 00:00:00+00,B343-DF0120,Active,B343,B343,130,B-16,yes,100037560,Osborn Playground,"Under Tree, In Shade, In Playground",1,B,"A, Under Tree, In Shade, In Playground",1797,2426,431.6476742
0101000020E61000006F8B1F0B057552C0DD6F84EDCE694440,1802,A,2018-01-30 00:00:00+00,X183-DF0199,Active,X183,X183,904,X-10,no,100038299,Bruckner Playground,"In Playground, Out in Open",1,X,"A, In Playground, Out in Open",1798,627,413.52426491
0101000020E610000097B5B3983C7C52C043E09F9A5B4F4440,1803,E Wheelchair,2018-03-05 00:00:00+00,B173-DF0805,Active,B173,B173,2404,B-18,yes,100039837,Fraser Square,Out in Open,1,B,"E Wheelchair, Out in Open",1799,762,42.90760023
0101000020E610000063B5EF0E387852C009743706F4604440,1804,D,2018-02-02 00:00:00+00,Q362-DF0351,Active,Q362,Q362,1229,Q-03,no,100038606,Playground Ninety,"Out in Open, In Playground",1,Q,"D, Out in Open, In Playground",1800,2310,450.75292493
0101000020E6100000820CB4B7997B52C080C66930766C4440,1805,A,2018-02-16 00:00:00+00,M037-DF0070,Active,M037,M037,1923,M-12A,no,100039361,Highbridge Park,In Playground,1,M,"A, In Playground",1801,620,297.27162777
0101000020E6100000C35B5BF84A7D52C03E3AA6206B4C4440,1806,A,2018-02-12 00:00:00+00,B197-DF0685,Active,B197,B197,1689,B-15,no,100039011,Mellett Playground,Out in Open,1,B,"A, Out in Open",1802,72,467.36811764
0101000020E6100000D0E80375AA7852C04D2892877C704440,1807,Other,2018-01-29 00:00:00+00,X335-DF0185,Active,X335,X335,842,X-07,no,100038242,Risse Street Park,Out in Open,1,X,"Other, Out in Open",1803,1642,125.79049282
0101000020E6100000A48AFD51247F52C0F6BC689CC34D4440,1808,F High Low,2018-02-10 00:00:00+00,B100-DF0647,Active,B100,B100,1589,B-11,no,100038957,Seth Low Playground/ Bealin Square,Out in Open,2,B,"F High Low, Out in Open",1804,1,546.24169901
0101000020E61000008433FBA9DC7E52C04262CEEDB6574440,1809,D,2018-01-25 00:00:00+00,B356-DF0445,Active,B356,B356,619,B-02,yes,100038000,North Pacific Playground,"Out in Open, In Playground",1,B,"D, Out in Open, In Playground",1805,1820,342.33082164
0101000020E61000006B3AE925A47852C01C8CAE84E2704440,1810,D,2018-01-28 00:00:00+00,X033-DF0169,Active,X033,X033,811,X-07,yes,100038222,Mosholu Parkway,"In Playground, Under Tree",1,X,"D, In Playground, Under Tree",1806,2210,189.90726014
0101000020E6100000A1376592BA7C52C03A0C9914EB544440,1811,A,2018-01-22 00:00:00+00,B284-DF0314,Active,B284,B284,391,B-09,yes,100037773,Marc And Jason's Playground,"Near Ballfield, Out in Open",1,B,"A, Near Ballfield, Out in Open",1807,2816,414.74734771
0101000020E61000008F6501A4457E52C0FD498A65184F4440,1812,A,2018-01-20 00:00:00+00,B372-DF0257,Active,B372,B372,293,B-12,yes,100037646,Friends Field,Near Ballfield,1,B,"A, Near Ballfield",1808,2107,425.39423072
0101000020E61000001A4FC2171A7F52C023323D4FF64D4440,1813,E Wheelchair,2018-02-10 00:00:00+00,B100-DF0644,Active,B100,B100,1585,B-11,yes,100038939,Seth Low Playground/ Bealin Square,"Out in Open, Just Outside Playground",1,B,"E Wheelchair, Out in Open, Just Outside Playground",1809,239,257.25729889
0101000020E610000040418B96567152C05003EDA2ED604440,1814,C,2018-03-23 00:00:00+00,Q364-DF0728,Active,Q364,Q364,2519,Q-11,no,100039966,Marie Curie Park,In Playground,1,Q,"C, In Playground",1810,1504,546.79476219
0101000020E6100000A8C7395ADE7A52C011802B30416F4440,1815,E Wheelchair,2018-02-27 00:00:00+00,M043-DF0197,Active,M043,M043,2241,M-12,yes,100039658,Isham Park,Out in Open,1,M,"E Wheelchair, Out in Open",1811,1096,137.69694718
0101000020E6100000D2841FF02D7C52C0BD206D8BB0674440,1816,A,2018-04-05 00:00:00+00,M155-DF0424,Active,M155,M155,2617,M-10,no,100040072,Courtney Callender Playground,"In Shade, Under Tree, Near Ballfield, In Playground",1,M,"A, In Shade, Under Tree, Near Ballfield, In Playground",1812,2258,281.21399444
0101000020E6100000FC8166AC667252C0C9C412C018564440,1817,E Wheelchair,2018-02-01 00:00:00+00,Q005-DF0332,Active,Q005,Q005,1201,Q-12,no,100038618,Baisley Pond Park,In Playground,1,Q,"E Wheelchair, In Playground",1813,2788,149.02207326
0101000020E610000062F6205EE47252C0D0AEC442D0584440,1818,D,2018-02-01 00:00:00+00,Q127-DF0298,Active,Q127,Q127,1161,Q-12,no,100038583,Marconi Park,In Playground,1,Q,"D, In Playground",1814,2718,74.70617741
0101000020E61000008F68E86ACC7052C0692CAAD67C544440,1819,D,2018-02-28 00:00:00+00,Q107-DF0671,Active,Q107,Q107,2261,Q-13,no,100039602,Springfield Park,Just Outside Playground,1,Q,"D, Just Outside Playground",1815,1172,147.69037173
0101000020E61000003F889529817552C0E24932E9CC5A4440,1820,E Wheelchair,2018-01-22 00:00:00+00,Q015-DF0003,Active,Q015,Q015,359,Q-16,yes,100037784,Forest Park,In Playground,1,Q,"E Wheelchair, In Playground",1816,2338,984.70941487
0101000020E61000005F6C2A51067C52C099E1513EBE594440,1821,C,2018-01-11 00:00:00+00,B340-DF0026,Active,B340,B340,36,B-04,no,100037426,Garden Playground,"Just Outside Playground, Near Ballfield, Out in Open",1,B,"C, Just Outside Playground, Near Ballfield, Out in Open",1817,2811,166.2754564
0101000020E6100000CE175D62C27E52C032CE99400A4A4440,1822,C,2018-01-21 00:00:00+00,B331-DF0286,Active,B331,B331,347,B-13,yes,100037694,Neptune Playground,"Under Tree, Out in Open, In Shade, In Playground",1,B,"C, Under Tree, Out in Open, In Shade, In Playground",1818,1908,188.94225391
0101000020E6100000A9BBAA51637752C0EB3B719BB45D4440,1823,E Wheelchair,2018-06-11 00:00:00+00,Q401-DF0828,Active,Q401,Q401,3048,Q-06,yes,100040484,Lost Battalion Hall Recreation Center,Under Tree,1,Q,"E Wheelchair, Under Tree",1819,891,197.04211331
0101000020E610000059EF40E6E67952C089834CAD9D684440,1824,A,2018-02-07 00:00:00+00,X216-DF0273,Active,X216,X216,1490,X-01,yes,100038864,Abigail Playground,"In Playground, Out in Open",1,X,"A, In Playground, Out in Open",1820,2943,8.07163963
0101000020E61000000A30460A6E7D52C0A6D74C94F25A4440,1825,D,2018-01-26 00:00:00+00,B167-DF0482,Active,B167,B167,710,B-01,no,100038115,La Guardia Playground,"In Playground, Under Tree",1,B,"D, In Playground, Under Tree",1821,20,165.71936869
0101000020E610000063B5EF0E387852C009743706F4604440,1826,D,2018-02-02 00:00:00+00,Q362-DF0351,Active,Q362,Q362,1229,Q-03,no,100038606,Playground Ninety,"Out in Open, In Playground",1,Q,"D, Out in Open, In Playground",1822,2310,377.51264906
0101000020E6100000A44D10BF158752C0C71C345BE5474440,1827,Other,2018-02-01 00:00:00+00,R026-DF0010,Active,R026,R026,1048,R-03,no,100038425,Dugan Playground,Near Ballfield,1,R,"Other, Near Ballfield",1823,51,1092.620036
0101000020E6100000BED73EA59B7952C0DFC9C432DA704440,1828,A,2018-02-28 00:00:00+00,X150J-DF0409,Active,X150J,X150J,2268,X-08,yes,100039599,Bailey Playground,Out in Open,1,X,"A, Out in Open",1824,2302,207.3126986
0101000020E6100000C35B5BF84A7D52C03E3AA6206B4C4440,1829,A,2018-02-12 00:00:00+00,B197-DF0685,Active,B197,B197,1689,B-15,no,100039011,Mellett Playground,Out in Open,1,B,"A, Out in Open",1825,72,252.98232389
0101000020E6100000BF58E79ADD7E52C0A7BD7902255E4440,1830,C,2018-02-22 00:00:00+00,M226-DF0035,Active,M226,M226,1846,M-06,yes,100039256,Augustus St. Gaudens Playground,In Playground,1,M,"C, In Playground",1826,1071,251.76127039
0101000020E6100000F0E2966CC67B52C0EE85BC5C1F674440,1831,Other,2018-04-05 00:00:00+00,M208D-DF0416,Active,M208D,M208D,2609,M-11,yes,100040051,Harlem River Park,"Under Tree, Near Ballfield",1,M,"Other, Under Tree, Near Ballfield",1827,2513,230.53104074
0101000020E6100000ECBD78BE067C52C07A54832AB86B4440,1832,D,2018-02-15 00:00:00+00,M240-DF0047,Active,M240,M240,1873,M-12A,yes,100039275,Audubon Playground,"Under Tree, In Playground",1,M,"D, Under Tree, In Playground",1828,1942,303.00008936
0101000020E61000007E568BD9187D52C0EF25695C56574440,1833,A,2018-01-22 00:00:00+00,B237-DF0313,Active,B237,B237,390,B-03,yes,100037751,John Hancock Playground,Near Ballfield,1,B,"A, Near Ballfield",1829,1850,180.72029141
0101000020E6100000562AE7E08F7852C0FB0A34B5BF564440,1834,E Wheelchair Child,2018-01-16 00:00:00+00,B163-DF0185,Active,B163,B163,195,B-05,yes,100037592,Sperandeo Brothers Playground,"Under Tree, In Playground",2,B,"E Wheelchair Child, Under Tree, In Playground",1830,153,340.94312363
0101000020E6100000614491CDB78052C065E8C972FC514440,1835,D,2018-01-29 00:00:00+00,B265-DF0522,Active,B265,B265,843,B-07,,100038195,Rainbow Playground,In Playground,1,B,"D, In Playground",1831,3019,286.73410611
0101000020E6100000A48AFD51247F52C0F6BC689CC34D4440,1836,F High Low,2018-02-10 00:00:00+00,B100-DF0647,Active,B100,B100,1589,B-11,no,100038957,Seth Low Playground/ Bealin Square,Out in Open,2,B,"F High Low, Out in Open",1832,1,258.30805795
0101000020E6100000A4D19EA8897C52C09AC2C362E34B4440,1837,E Wheelchair,2018-02-12 00:00:00+00,B109-DF0703,Active,B109,B109,1713,B-15,no,100039119,Bill Brown Playground,Out in Open,1,B,"E Wheelchair, Out in Open",1833,2672,419.39725914
0101000020E61000003B519C8EB27952C01AC6891EEC5B4440,1838,C,2018-01-31 00:00:00+00,Q423-DF0181,Active,Q423,Q423,1029,Q-05,no,100038423,Reiff Playground,"In Shade, Near Ballfield",1,Q,"C, In Shade, Near Ballfield",1834,2689,163.4718903
0101000020E6100000B02AFA3AA87D52C0505F2709E7534440,1839,E Wheelchair Child,1899-11-30 00:00:00+00,B073-DF0937,Active,B073,B073,3013,B-19,,100040483,Prospect Park,,2,B,E Wheelchair Child,1835,2752,202.87050057
0101000020E610000037E632550C8052C074F002F084514440,1840,C,2018-02-15 00:00:00+00,B152-DF0759,Active,B152,B152,1891,B-12,no,100039217,Rappaport Playground,"Out in Open, In Playground",1,B,"C, Out in Open, In Playground",1836,2965,752.13714608
0101000020E610000066E95B91387D52C0E83FC7B1C8504440,1841,D,2018-01-23 00:00:00+00,B212-DF0389,Active,B212,B212,496,B-14,no,100037825,Hot Spot Tot Lot,"Under Tree, In Playground",1,B,"D, Under Tree, In Playground",1837,2303,719.70034955
0101000020E6100000FE9966A5EF7752C08F2DD07FFC694440,1842,Other,2018-01-28 00:00:00+00,X004-DF0155,Active,X004,X004,797,X-09,yes,100038125,Bronx River Parkway,"Under Tree, Near Ballfield",1,X,"Other, Under Tree, Near Ballfield",1838,2436,172.71114342
0101000020E61000008D5CAFDC0A7A52C04AC41CC398544440,1843,Other,2018-01-14 00:00:00+00,B339-DF0109,Active,B339,B339,119,B-16,yes,100037499,Newport Playground,Out in Open,1,B,"Other, Out in Open",1839,2709,223.59905998
0101000020E6100000C09190BF347752C046369F7856554440,1844,C,2018-01-12 00:00:00+00,B309-DF0052,Active,B309,B309,62,B-05,no,100037483,Pink Playground,In Playground,1,B,"C, In Playground",1840,339,329.89449701
0101000020E61000001D393EDE8B7552C0A432138C706E4440,1845,C,2018-02-03 00:00:00+00,X232-DF0254,Active,X232,X232,1350,X-11,no,100038779,Burns Playground,Under Tree,1,X,"C, Under Tree",1841,2981,628.18857752
0101000020E6100000791ECBBAD88152C04B5DA6FEB74E4440,1846,A,2018-02-12 00:00:00+00,B210W-DF0706,Active,B210W,B210W,1717,B-10,no,100039096,John J Carty Park,In Playground,1,B,"A, In Playground",1842,956,930.0895313
0101000020E61000002D3F1A35F87F52C066A1302A46584440,1847,CS Concrete,2018-01-20 00:00:00+00,B050-DF0264,Active,B050,B050,304,B-06,no,100037712,Van Voorhees Park,In Playground,1,B,"CS Concrete, In Playground",1843,1895,199.74701966
0101000020E610000008DC1CAD017E52C079187227CC654440,1848,A,2018-04-17 00:00:00+00,M229-DF0469,Active,M229,M229,2662,M-07,no,100040017,Happy Warrior Playground,"Under Tree, Near Ballfield, In Playground",1,M,"A, Under Tree, Near Ballfield, In Playground",1845,1342,231.97481111
0101000020E610000024EC610C937F52C0E8EF9A58FC5B4440,1849,C,2018-02-28 00:00:00+00,M105-DF0217,Active,M105,M105,2301,M-03,no,100039707,Sara D. Roosevelt Park,"Under Tree, Near Ballfield",1,M,"C, Under Tree, Near Ballfield",1846,595,152.73098824
0101000020E61000004A0E2AD7C97C52C00EAD6ECA6C624440,1850,A,2018-03-01 00:00:00+00,M045-DF0223,Active,M045,M045,2318,M-08,yes,100039731,John Jay Park,Out in Open,1,M,"A, Out in Open",1847,761,402.21186924
0101000020E61000007F01BD28917A52C0AB0668D3CD564440,1851,A,2018-01-15 00:00:00+00,B325-DF0155,Active,B325,B325,165,B-16,yes,100037567,Fish Playground,Out in Open,1,B,"A, Out in Open",1848,3113,128.47192222
0101000020E6100000B45B8DEB2F7552C00713A646436B4440,1852,CS Metal,2018-01-30 00:00:00+00,X121-DF0201,Active,X121,X121,910,X-10,no,100038298,Bufano Park,"In Playground, Out in Open",1,X,"CS Metal, In Playground, Out in Open",1849,1076,582.58908112
0101000020E610000063B5EF0E387852C009743706F4604440,1853,D,2018-02-02 00:00:00+00,Q362-DF0351,Active,Q362,Q362,1229,Q-03,no,100038606,Playground Ninety,"Out in Open, In Playground",1,Q,"D, Out in Open, In Playground",1850,2310,456.49644941
0101000020E61000007A9E6009087B52C02B78F071DE5E4440,1854,F High Low,2018-01-26 00:00:00+00,Q044-DF0083,Active,Q044,Q044,672,Q-02,yes,100038090,L/CPL Thomas P. Noonan Jr. Playground,"Under Tree, Just Outside Playground",2,Q,"F High Low, Under Tree, Just Outside Playground",1851,667,393.38601352
0101000020E6100000F0D3E2EF3C7952C0EBA9C5E5DF554440,1855,A,2018-01-13 00:00:00+00,B078-DF0072,Active,B078,B078,82,B-05,yes,100037472,Grace Playground,Near Ballfield,1,B,"A, Near Ballfield",1852,510,383.441757
0101000020E61000006EE5BC8C487952C0D3BC64EC9F6E4440,1856,C,2018-01-28 00:00:00+00,X040-DF0176,Active,X040,X040,818,X-07,yes,100038212,Poe Park,Out in Open,1,X,"C, Out in Open",1853,706,275.6974774
0101000020E6100000FFFC0CF0567A52C08A608DE04C614440,1857,Bottle Filler,2018-06-05 00:00:00+00,Q014-DF0801,Active,Q014,Q014,2972,Q-01,yes,100040367,Astoria Heights Playground,Just Outside Playground,1,Q,"Bottle Filler, Just Outside Playground",1854,2194,370.9648699
0101000020E6100000393768B3137A52C0787BE88952694440,1858,CS Concrete,2018-02-10 00:00:00+00,X112-DF0287,Active,X112,X112,1599,X-03,no,100038986,Hilton White Playground,Just Outside Playground,1,X,"CS Concrete, Just Outside Playground",1855,2807,156.96370351
0101000020E61000006F7AAC09EB7552C0DF8D9F51B7594440,1859,D,2018-01-23 00:00:00+00,Q015-DF0014,Active,Q015,Q015,458,Q-16,no,100037862,Forest Park,In Playground,1,Q,"D, In Playground",1856,134,456.04792619
0101000020E6100000207B9601A87F52C08993856937524440,1860,C,2018-01-27 00:00:00+00,B162-DF0512,Active,B162,B162,792,B-12,no,100038098,Brizzi Playground,"In Playground, Out in Open",1,B,"C, In Playground, Out in Open",1857,566,724.83136237
0101000020E610000074ECD0E2737C52C0CEEE6A3C2F544440,1861,A,1899-11-30 00:00:00+00,B254-DF0954,Active,B254,B254,3044,B-09,,100040478,Wingate Park,,1,B,A,1858,2688,217.62506612
0101000020E6100000FEF8CCFFB27852C0B27B698C38684440,1862,Other,2018-02-12 00:00:00+00,X113-DF0345,Active,X113,X113,1714,X-02,no,100039122,Hunts Point Playground,In Shade,1,X,"Other, In Shade",1859,743,680.72113521
0101000020E6100000290E16BDB68052C0757D2FF6C45B4440,1863,Pedestal,2018-03-29 00:00:00+00,M308-DF0349,Active,M308,M308,2542,M-01,yes,100039922,Washington Market Park,"Under Tree, In Playground",1,M,"Pedestal, Under Tree, In Playground",1860,1405,278.75844332
0101000020E6100000FAF77FAF427C52C050E320BA736A4440,1864,CS Metal,2018-02-16 00:00:00+00,M234-DF0071,Active,M234,M234,1924,M-12A,no,100039382,Wright Brothers Playground,In Playground,1,M,"CS Metal, In Playground",1861,1721,121.37890741
0101000020E610000084E2F4AA317C52C04F2BE76C8B4C4440,1865,A,2018-02-12 00:00:00+00,B235-DF0689,Active,B235,B235,1696,B-15,yes,100039013,Herman Dolgon Playground,In Playground,1,B,"A, In Playground",1862,2618,276.22885211
0101000020E61000002446E7D00B7B52C0F45AE32E6F684440,1866,C,2018-02-11 00:00:00+00,X155-DF0306,Active,X155,X155,1622,X-01,yes,100039000,Patterson Playground,"Out in Open, Just Outside Playground",1,X,"C, Out in Open, Just Outside Playground",1863,374,242.79526385
0101000020E6100000E3639564777552C0441BB5B5DD5A4440,1867,CS Concrete,2018-01-22 00:00:00+00,Q015-DF0001,Active,Q015,Q015,355,Q-16,no,100037746,Forest Park,Just Outside Playground,1,Q,"CS Concrete, Just Outside Playground",1864,7,463.8166366
0101000020E6100000324456423D7F52C01E557147A9574440,1868,C,2018-01-19 00:00:00+00,B230-DF0247,Active,B230,B230,283,B-06,yes,100037621,Nicholas Naquan Heyward Jr. Park,In Playground,1,B,"C, In Playground",1865,822,522.66645954
0101000020E610000068DF947A627C52C006CFBA0D3A544440,1869,A,2018-01-22 00:00:00+00,B254-DF0301,Active,B254,B254,375,B-09,yes,100037786,Wingate Park,Out in Open,1,B,"A, Out in Open",1866,1399,811.92058232
0101000020E6100000AF7F0029CE7D52C05F84BFFC99564440,1870,C,2018-01-25 00:00:00+00,B161-DF0456,Active,B161,B161,633,B-08,yes,100038057,Underhill Playground,"Under Tree, In Playground",1,B,"C, Under Tree, In Playground",1867,1896,216.67571276
