the_geom,cartodb_id,cb_link_id,borough,community_board,council_district,latitude,longitude,project_status,smallest_ppt,street_address,postcode,link_site_id,link_smoke_tested_and_activated_a,link_installation_a,neighborhood_tabulation_area_nta,building_identification_number_bin,borough_block_lot_bbl,census_tract_ct,cross_street_1,cross_street_2,ixn_corner,gf_permit_application_id,location,x_coordinate,y_coordinate,source_cartodb_id,target_cartodb_id,closest_dist
0101000020E610000055DAE21A9F7D52C08656276728524440,1809,LINK-013093,Brooklyn,314,40,40.641858,-73.962836,Live,126362,1626 CORTELYOU ROAD,11226,bk-14-126362,4/23/18,12/2/17,Flatbush,3118755,3051590010,3051400,EAST 17 STREET,EAST 16 STREET,SE,,"(40.64185835, -73.96283585)","994,563.89","173,124.87",1809,62,3879.628488
0101000020E610000067994528B67252C092B245D26E5A4440,1810,LINK-001821,Queens,412,27,40.706507,-73.792368,Live,141536,168-03 JAMAICA AVENUE,11432,qu-12-141536,9/28/16,8/18/16,Jamaica,4209645,4097990022,4046000,168 STREET,168 PLACE,NE,,"(40.706507, -73.792368)","1,041,816.70","196,744.26",1810,1061,6454.838563
0101000020E610000037E33444157A52C0F8DF4A766C6E4440,1811,LINK-011667,Bronx,207,14,40.862685,-73.907548,Live,144372,2338 LORING PLACE NORTH,10468,bx-07-144372,5/11/17,4/7/17,Kingsbridge Heights,2014947,2032250108,2025500,WEST FORDHAM ROAD,WEST 183 STREET,SE,,"(40.862685, -73.907548)","1,009,822.61","253,590.52",1811,939,1221.530951
0101000020E6100000766F4562827C52C057AF22A303684440,1812,LINK-014651,Manhattan,110,9,40.812611,-73.945458,Live,120046,2215 ADAM CLAYTON POWELL JR. BOULEVARD,10027,mn-10-120046,2/23/17,12/6/16,Central Harlem North-Polo Grounds,1058070,1019150061,1022600,WEST 131 STREET,WEST 130 STREET,SE,,"(40.812611, -73.945458)","999,347.90","235,337.90",1812,1032,268.1144986
0101000020E61000009335EA211A7352C08D5E0D501A5A4440,1813,LINK-000799,Queens,412,27,40.703928,-73.79847,Live,141542,160-12 JAMAICA AVENUE,11433,qu-12-141542,2/3/17,12/20/16,Jamaica,4215614,4101010003,4044601,161 STREET,UNION HALL STREET,MIDBLOCK,,"(40.7039284, -73.79847028)","1,040,126.99","195,800.85",1813,1748,3674.364376
0101000020E61000009335EA211A7352C08D5E0D501A5A4440,1814,LINK-000799,Queens,412,27,40.703928,-73.79847,Live,141542,160-12 JAMAICA AVENUE,11433,qu-12-141542,2/3/17,12/20/16,Jamaica,4215614,4101010003,4044601,161 STREET,UNION HALL STREET,MIDBLOCK,,"(40.7039284, -73.79847028)","1,040,126.99","195,800.85",1814,1748,1214.470894
0101000020E610000092AE997CB37252C07C26FBE7695A4440,1815,LINK-001820,Queens,412,27,40.706357,-73.792205,Live,141553,168-06 JAMAICA AVENUE,11433,qu-12-141553,9/28/16,8/18/16,Jamaica,4217372,4102090002,4044400,168 STREET,168 PLACE,SE,,"(40.70635736, -73.79220518)","1,041,861.97","196,689.85",1815,1588,5620.949615
0101000020E6100000CB83F414397552C0629F008A91594440,1816,LINK-001111,Queens,409,29,40.699754,-73.831609,Live,135034,118-04 JAMAICA AVENUE,11418,qu-09-135034,9/25/17,5/12/17,Richmond Hill,4195911,4093280001,4012200,118 STREET,MYRTLE AVENUE,SW,,"(40.69975447, -73.83160899)","1,030,941.74","194,260.76",1816,1734,147.0375
0101000020E6100000E08101840F7C52C0CAFACDC474594440,1817,LINK-000008,Brooklyn,304,34,40.698876,-73.938447,Live,103731,849 BROADWAY,11206,bk-04-103731,7/27/18,4/10/18,Bushwick South,3071735,3031340004,3038900,PARK AVENUE,LOCUST STREET,MIDBLOCK,,"(40.69887623, -73.93844701)","1,001,317.75","193,901.91",1817,678,296.0420994
0101000020E610000059DE550F987C52C017D4B7CCE9504440,1818,LINK-000025,Brooklyn,314,45,40.632135,-73.946781,Live,126509,1591 FLATBUSH AVENUE,11210,bk-14-126509,6/18/18,3/4/18,Flatbush,3205905,3075580027,3078600,EAST 31 STREET,FLATBUSH AVENUE,NE,,"(40.63213478, -73.94678067)","999,021.72","169,584.61",1818,622,6803.075625
0101000020E6100000E15E99B7EA7652C0D15AD1E6385D4440,1819,LINK-001134,Queens,406,29,40.728299,-73.858076,Live,124200,98-04 QUEENS BOULEVARD,11374,qu-06-124200,11/30/16,11/5/16,Forest Hills,4072158,4030860007,4071306,65 ROAD,66 AVENUE,SE,,"(40.728299, -73.858076)","1,023,586.08","204,647.39",1819,1045,593.7320759
0101000020E6100000A2B60DA3207A52C0FBCC599F72684440,1820,LINK-013042,Bronx,201,8,40.815998,-73.908242,Live,123210,660 WESTCHESTER AVENUE,10455,bx-01-123210,6/26/18,5/17/18,Melrose South-Mott Haven North,2004431,2026230198,2007300,JACKSON AVENUE,TRINITY AVENUE,SW,,"(40.81599771, -73.90824221)","1,009,648.40","236,580.40",1820,1219,336.2390534
0101000020E610000044F81741637D52C08907944DB95A4440,1821,LINK-013485,Brooklyn,301,33,40.70878,-73.959183,Live,126207,268 BROADWAY,11211,bk-01-126207,1/31/18,11/17/17,North Side-South Side,3334852,3021410001,3052500,HAVEMEYER STREET,MARCY AVENUE,SE,,"(40.70877985, -73.95918257)","995,566.40","197,506.74",1821,294,41.59478005
0101000020E61000004415FE0C6F7852C009168733BF604440,1822,LINK-001473,Queens,403,25,40.755835,-73.881778,Live,125399,85-10 NORTHERN BOULEVARD,11372,qu-03-125399,6/28/18,4/28/18,Jackson Heights,4035201,4014330003,4028100,86 STREET,85 STREET,SW,,"(40.755835, -73.881778)","1,017,003.23","214,669.87",1822,1074,51.81533309
0101000020E61000000247020D368752C05305A3923A494440,1823,LINK-005400,Staten Island,502,50,40.5721,-74.112674,Live,145729,291 NEW DORP LANE,10306,si-02-145729,2/28/17,2/19/17,New Dorp-Midland Beach,5052754,5036430016,5012200,EDISON STREET,CLAWSON STREET,MIDBLOCK,81414,"(40.57210026, -74.11267359)","952,947.85","147,728.14",1823,265,106.4327127
0101000020E6100000172CD505BC7952C0E10CFE7E316F4440,1824,LINK-018402,Bronx,208,14,40.868698,-73.902101,Live,145850,119 WEST KINGSBRIDGE ROAD,10468,bx-08-145850,8/1/17,6/10/17,Van Cortlandt Village,2015261,2032480057,2026701,UNIVERSITY AVENUE,WEBB AVENUE,NE,81646,"(40.86869849, -73.9021009)","1,011,326.85","255,783.10",1824,820,1573.511843
0101000020E610000059DE550F987C52C017D4B7CCE9504440,1825,LINK-000025,Brooklyn,314,45,40.632135,-73.946781,Live,126509,1591 FLATBUSH AVENUE,11210,bk-14-126509,6/18/18,3/4/18,Flatbush,3205905,3075580027,3078600,EAST 31 STREET,FLATBUSH AVENUE,NE,,"(40.63213478, -73.94678067)","999,021.72","169,584.61",1825,622,3905.720729
0101000020E6100000AC5791D1017F52C0BA86191A4F5E4440,1826,LINK-000258,Manhattan,106,2,40.736789,-73.984486,Live,123822,243 3 AVENUE,10003,mn-06-123822,3/16/16,1/29/16,Gramercy,1084938,1009000057,1006400,EAST 19 STREET,EAST 20 STREET,SE,,"(40.736789, -73.984486)","988,549.36","207,709.08",1826,1184,35.01948046
0101000020E6100000A6608DB3E97B52C004E44BA8E0664440,1827,LINK-000916,Manhattan,111,8,40.803731,-73.936139,Live,144673,192 EAST 125 STREET,10035,mn-11-144673,3/28/16,3/19/16,East Harlem North,1087605,1017730020,1019600,3 AVENUE,LEXINGTON AVENUE,SW,,"(40.803731, -73.936139)","1,001,929.88","232,104.34",1827,1468,52.4821743
0101000020E61000009BABE639227C52C06B7F677BF46A4440,1828,LINK-012026,Manhattan,112,10,40.835586,-73.939589,Live,120468,450 WEST 162 STREET,10032,mn-12-120468,12/12/16,11/19/16,Washington Heights South,1062575,1021090088,1024301,JUAN PABLO BOULEVARD,JUMEL TERRACE,SE,,"(40.835586, -73.939589)","1,000,966.74","243,709.59",1828,154,440.1425101
0101000020E61000004A42226DE37C52C05D8C81751C574440,1829,LINK-002241,Brooklyn,303,36,40.680556,-73.951381,Live,145739,1245 FULTON STREET,11216,bk-03-145739,4/10/17,2/24/17,Bedford,3399847,3018420047,3024500,ARLINGTON PLACE,BEDFORD AVENUE,NW,81441,"(40.680556, -73.951381)","997,735.05","187,225.06",1829,536,179.2528313
0101000020E6100000D1217024D07752C0554FE61F7D574440,1830,LINK-021919,Brooklyn,305,37,40.683506,-73.872079,Live,145943,241 CRESCENT STREET,11208,bk-05-145943,11/21/17,9/29/17,Cypress Hills-City Line,3092798,3041470030,3118400,FULTON STREET,ATLANTIC AVENUE,SE,81896,"(40.683506, -73.872079)","1,019,728.80","188,322.00",1830,1606,1076.329917
0101000020E61000000803CFBD878052C09ED2C1FA3F534440,1831,LINK-011802,Brooklyn,307,38,40.65039,-74.008285,Live,125840,4201 4 AVENUE,11232,bk-07-125840,6/25/18,4/10/18,Sunset Park West,3010833,3007240001,3008200,42 STREET,43 STREET,NE,,"(40.65039017, -74.00828534)","981,950.92","176,231.17",1831,399,1089.385423
0101000020E610000055DAE21A9F7D52C08656276728524440,1832,LINK-013093,Brooklyn,314,40,40.641858,-73.962836,Live,126362,1626 CORTELYOU ROAD,11226,bk-14-126362,4/23/18,12/2/17,Flatbush,3118755,3051590010,3051400,EAST 17 STREET,EAST 16 STREET,SE,,"(40.64185835, -73.96283585)","994,563.89","173,124.87",1832,62,4529.920373
0101000020E610000059DE550F987C52C017D4B7CCE9504440,1833,LINK-000025,Brooklyn,314,45,40.632135,-73.946781,Live,126509,1591 FLATBUSH AVENUE,11210,bk-14-126509,6/18/18,3/4/18,Flatbush,3205905,3075580027,3078600,EAST 31 STREET,FLATBUSH AVENUE,NE,,"(40.63213478, -73.94678067)","999,021.72","169,584.61",1833,622,4204.593328
0101000020E6100000560F98874C7952C0A3CB9BC3B55E4440,1834,LINK-018147,Queens,402,30,40.739922,-73.895296,Live,145849,69-02 QUEENS BOULEVARD,11377,qu-02-145849,10/6/17,6/3/17,Elmhurst-Maspeth,4056320,4024320009,4048900,69 STREET,70 STREET,MIDBLOCK,81555,"(40.739922, -73.895296)","1,013,265.02","208,867.49",1834,1502,2637.775792
0101000020E61000007192E68F697D52C0BB473657CD534440,1835,LINK-018081,Brooklyn,314,40,40.654704,-73.959568,Live,145754,741 FLATBUSH AVENUE,11226,bk-14-145754,4/5/17,3/3/17,Prospect Lefferts Gardens-Wingate,3116192,3050640017,3079602,CLARKSON AVENUE,LENOX ROAD,SE,81492,"(40.65470433, -73.95956788)","995,468.67","177,805.41",1835,1062,135.7165987
0101000020E61000000803CFBD878052C09ED2C1FA3F534440,1836,LINK-011802,Brooklyn,307,38,40.65039,-74.008285,Live,125840,4201 4 AVENUE,11232,bk-07-125840,6/25/18,4/10/18,Sunset Park West,3010833,3007240001,3008200,42 STREET,43 STREET,NE,,"(40.65039017, -74.00828534)","981,950.92","176,231.17",1836,399,2379.438202
0101000020E610000055DAE21A9F7D52C08656276728524440,1837,LINK-013093,Brooklyn,314,40,40.641858,-73.962836,Live,126362,1626 CORTELYOU ROAD,11226,bk-14-126362,4/23/18,12/2/17,Flatbush,3118755,3051590010,3051400,EAST 17 STREET,EAST 16 STREET,SE,,"(40.64185835, -73.96283585)","994,563.89","173,124.87",1837,62,955.7254222
0101000020E6100000CEC64ACCB37852C097546D37C16B4440,1838,LINK-010198,Bronx,206,17,40.841834,-73.885974,Live,101312,1917 SOUTHERN BOULEVARD,10460,bx-06-101312,7/12/18,5/17/18,East Tremont,2010153,2029600039,2036502,ELSMERE PLACE,FAIRMOUNT PLACE,SW,,"(40.84183354, -73.88597436)","1,015,799.85","246,000.57",1838,1163,1675.586039
0101000020E61000007A1A3048FA7952C0E960FD9FC3564440,1839,LINK-021933,Brooklyn,316,37,40.677845,-73.905901,Live,145930,41 SACKMAN STREET,11233,bk-16-145930,1/5/18,9/17/17,Ocean Hill,3042307,3015540001,3036700,FULTON STREET,HERKIMER STREET,SE,81908,"(40.67784547, -73.90590131)","1,010,350.43","186,247.81",1839,610,1696.340394
0101000020E610000027DBC01DA87752C0658C0FB397574440,1840,LINK-002351,Brooklyn,305,37,40.684317,-73.869636,Live,114742,3418 FULTON STREET,11208,bk-05-114742,3/12/18,9/23/17,Cypress Hills-City Line,3092916,3041490028,3118400,LINCOLN AVENUE,AUTUMN AVENUE,SE,,"(40.684317, -73.869636)","1,020,405.93","188,618.47",1840,227,1729.832604
0101000020E6100000CEC64ACCB37852C097546D37C16B4440,1841,LINK-010198,Bronx,206,17,40.841834,-73.885974,Live,101312,1917 SOUTHERN BOULEVARD,10460,bx-06-101312,7/12/18,5/17/18,East Tremont,2010153,2029600039,2036502,ELSMERE PLACE,FAIRMOUNT PLACE,SW,,"(40.84183354, -73.88597436)","1,015,799.85","246,000.57",1841,1163,4138.147279
0101000020E610000063416150A67F52C0B28009DCBA574440,1843,LINK-000051,Brooklyn,306,39,40.68539,-73.994526,Live,126392,252 COURT STREET,11231,bk-06-126392,11/21/17,8/10/17,Carroll Gardens-Columbia Street-Red Hook,3336007,3003260037,3006700,KANE STREET,BUTLER STREET,SW,,"(40.68538976, -73.9945262)","985,768.11","188,982.45",1843,514,645.6723519
0101000020E610000067994528B67252C092B245D26E5A4440,1844,LINK-001821,Queens,412,27,40.706507,-73.792368,Live,141536,168-03 JAMAICA AVENUE,11432,qu-12-141536,9/28/16,8/18/16,Jamaica,4209645,4097990022,4046000,168 STREET,168 PLACE,NE,,"(40.706507, -73.792368)","1,041,816.70","196,744.26",1844,1061,6997.602406
0101000020E61000006284F068E37D52C05E4A5D328E654440,1845,LINK-010786,Manhattan,107,7,40.793402,-73.967005,Installed,120527,741 COLUMBUS AVENUE,10025,mn-07-120527,,4/30/18,Upper West Side,1055254,1018327502,1018100,WEST 97 STREET,WEST 96 STREET,SE,,"(40.79340209, -73.96700524)","993,386.00","228,336.44",1845,764,78.04215499
0101000020E6100000320400C79E7F52C0AB949EE9255C4440,1846,LINK-003249,Manhattan,103,1,40.719907,-73.994066,Live,108589,169 BOWERY,10002,mn-03-108589,8/19/16,7/12/16,Chinatown,1005660,1004240010,1001800,DELANCEY STREET,BROOME STREET,SE,,"(40.71990707, -73.99406649)","985,894.76","201,558.14",1846,105,17.96512394
0101000020E6100000CAA48636007D52C0C1012D5DC1624440,1847,LINK-012360,Manhattan,108,5,40.771526,-73.953138,Live,120850,1494 1 AVENUE,10075,mn-08-120850,5/10/18,1/25/18,Lenox Hill-Roosevelt Island,1046006,1014720047,1013200,EAST 78 STREET,EAST 77 STREET,SE,,"(40.77152635, -73.95313791)","997,230.02","220,368.11",1847,1322,34.68937659
0101000020E610000086E3F90CA87A52C059A65F22DE564440,1848,LINK-002345,Brooklyn,303,41,40.678654,-73.916507,Live,126647,1961 FULTON STREET,11233,bk-03-126647,2/24/17,11/11/16,Stuyvesant Heights,3041785,3015360001,3037900,SARATOGA AVENUE,HULL STREET,NW,,"(40.678654, -73.916507)","1,007,408.42","186,539.40",1848,725,6.56525608
0101000020E6100000CEC64ACCB37852C097546D37C16B4440,1849,LINK-010198,Bronx,206,17,40.841834,-73.885974,Live,101312,1917 SOUTHERN BOULEVARD,10460,bx-06-101312,7/12/18,5/17/18,East Tremont,2010153,2029600039,2036502,ELSMERE PLACE,FAIRMOUNT PLACE,SW,,"(40.84183354, -73.88597436)","1,015,799.85","246,000.57",1849,1163,4698.499798
0101000020E61000004415FE0C6F7852C009168733BF604440,1850,LINK-001473,Queens,403,25,40.755835,-73.881778,Live,125399,85-10 NORTHERN BOULEVARD,11372,qu-03-125399,6/28/18,4/28/18,Jackson Heights,4035201,4014330003,4028100,86 STREET,85 STREET,SW,,"(40.755835, -73.881778)","1,017,003.23","214,669.87",1850,1074,133.2409035
0101000020E61000005704FF5BC97A52C029E78BBD175F4440,1851,LINK-001152,Queens,402,26,40.742912,-73.91854,Live,124947,46-02 QUEENS BOULEVARD,11104,qu-02-124947,2/2/17,11/5/16,Hunters Point-Sunnyside-West Maspeth,4533708,4001520007,4023500,46 STREET,47 STREET,SE,,"(40.742912, -73.91854)","1,006,822.75","209,950.00",1851,504,25.84195838
0101000020E61000003A03232F6B7952C0E3C798BB96564440,1852,LINK-021926,Brooklyn,305,37,40.676475,-73.897167,Live,145932,62 PENNSYLVANIA AVENUE,11207,bk-05-145932,2/6/18,9/17/17,East New York,3083275,3036690026,3119800,FULTON STREET,ATLANTIC AVENUE,MIDBLOCK,81903,"(40.67647467, -73.89716745)","1,012,773.55","185,751.12",1852,1152,1022.225544
0101000020E610000079E8BB5B597952C0F73DEAAF576E4440,1853,LINK-013196,Bronx,205,15,40.862051,-73.896079,Live,119638,2493 VALENTINE AVENUE,10458,bx-05-119638,6/25/18,1/14/18,Bedford Park-Fordham North,2013601,2031530023,2023702,EAST FORDHAM ROAD,EAST 188 STREET,SW,,"(40.86205098, -73.89607854)","1,012,995.38","253,363.07",1853,1790,97.95474854
0101000020E6100000A9BD88B6637A52C040BFEFDFBC604440,1854,LINK-011415,Queens,401,26,40.755764,-73.912336,Live,125071,48-12 BROADWAY,11103,qu-01-125071,5/18/17,4/22/17,Astoria,4013642,4007340038,4016100,NEWTON ROAD,48 STREET,SW,,"(40.755764, -73.912336)","1,008,537.21","214,634.05",1854,772,348.4343145
0101000020E61000001074B4AA257A52C07C293C6876694440,1855,LINK-023349,Bronx,203,17,40.823926,-73.908549,Live,146064,574 EAST 163 STREET,10456,bx-03-146064,5/31/18,2/25/18,Morrisania-Melrose,2004376,2026200025,2014100,3 AVENUE,EAGLE AVENUE,SE,82123,"(40.82392555, -73.90854944)","1,009,560.35","239,468.71",1855,1409,45.00399559
0101000020E6100000DD0A6135967552C030630AD638594440,1856,LINK-021397,Queens,409,32,40.697047,-73.837293,Live,145878,86-56 111 STREET,11418,qu-09-145878,8/23/17,7/15/17,Richmond Hill,4192617,4092240031,4012800,JAMAICA AVENUE,86 AVENUE,NW,81801,"(40.697047, -73.837293)","1,029,367.50","193,271.38",1856,1401,193.1648931
0101000020E61000002EFEB627488052C0001E51A1BA534440,1857,LINK-021528,Brooklyn,307,38,40.654133,-74.004404,Live,145865,941 4 AVENUE,11232,bk-07-145865,8/23/17,7/15/17,Sunset Park West,3010335,3006970010,3008400,36 STREET,37 STREET,SE,81837,"(40.65413323, -74.00440376)","983,028.08","177,594.79",1857,1703,2275.105613
0101000020E610000005DCF3FC697C52C05794128255534440,1858,LINK-001089,Brooklyn,317,45,40.651047,-73.943969,Live,126233,3524 CHURCH AVENUE,11203,bk-17-126233,10/30/17,8/31/17,East Flatbush-Farragut,3109473,3048890010,3085600,BROOKLYN AVENUE,EAST 35 STREET,SW,,"(40.65104682, -73.9439693)","999,797.65","176,475.27",1858,1275,525.7040525
0101000020E6100000A2B60DA3207A52C0FBCC599F72684440,1859,LINK-013042,Bronx,201,8,40.815998,-73.908242,Live,123210,660 WESTCHESTER AVENUE,10455,bx-01-123210,6/26/18,5/17/18,Melrose South-Mott Haven North,2004431,2026230198,2007300,JACKSON AVENUE,TRINITY AVENUE,SW,,"(40.81599771, -73.90824221)","1,009,648.40","236,580.40",1859,1219,2450.375929
0101000020E6100000650113B8758052C09EEE3CF19C5B4440,1860,LINK-000570,Manhattan,101,1,40.715727,-74.007185,Installed,108151,183 CHURCH STREET,10007,mn-01-108151,,6/20/18,SoHo-TriBeCa-Civic Center-Little Italy,1001642,1001500015,1003300,DUANE STREET,READE STREET,MIDBLOCK,,"(40.7157269, -74.00718506)","982,258.19","200,035.20",1860,1591,389.2409616
0101000020E61000007F880D164E7C52C0C5AEEDED966A4440,1861,LINK-006038,Manhattan,112,7,40.832731,-73.942266,Live,111956,1952 AMSTERDAM AVENUE,10032,mn-12-111956,7/21/16,7/15/16,Washington Heights South,1062714,1021150035,1024100,WEST 157 STREET,WEST 156 STREET,SW,,"(40.83273107, -73.94226576)","1,000,226.72","242,668.93",1861,1718,11.80256481
0101000020E610000059DE550F987C52C017D4B7CCE9504440,1862,LINK-000025,Brooklyn,314,45,40.632135,-73.946781,Live,126509,1591 FLATBUSH AVENUE,11210,bk-14-126509,6/18/18,3/4/18,Flatbush,3205905,3075580027,3078600,EAST 31 STREET,FLATBUSH AVENUE,NE,,"(40.63213478, -73.94678067)","999,021.72","169,584.61",1862,622,3552.549022
0101000020E6100000802BD9B1117B52C0D6FCF84B8B684440,1863,LINK-010890,Bronx,201,17,40.816751,-73.922955,Live,116415,522 MORRIS AVENUE,10451,bx-01-116415,3/6/17,1/21/17,Melrose South-Mott Haven North,2091151,2023300001,2006500,EAST 148 STREET,EAST 149 STREET,NE,,"(40.81675132, -73.92295481)","1,005,575.74","236,851.04",1863,1428,235.4838133
0101000020E610000096422097387552C0D384ED27635A4440,1864,LINK-021536,Queens,409,29,40.706151,-73.831579,Live,145982,119-01 METROPOLITAN AVENUE,11415,qu-09-145982,2/21/18,10/14/17,Kew Gardens,4192739,4092300017,4013600,LEFFERTS BOULEVARD,BREVOORT STREET,NE,81849,"(40.70615073, -73.83157897)","1,030,945.59","196,591.12",1864,797,68.89234369
0101000020E610000023A298BC017F52C04981053065584440,1865,LINK-001032,Brooklyn,302,33,40.690588,-73.984481,Live,134976,248 DUFFIELD STREET,11201,bk-02-134976,3/7/17,2/13/17,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3413889,3001457501,3001500,FULTON STREET,WILLOUGHBY STREET,NW,,"(40.690588, -73.984481)","988,553.73","190,876.65",1865,474,193.2857589
0101000020E6100000EAB303AE2B7C52C0A0C552245F534440,1866,LINK-001091,Brooklyn,317,41,40.651341,-73.940166,Live,126292,3923 CHURCH AVENUE,11203,bk-17-126292,7/24/18,2/26/18,East Flatbush-Farragut,3108908,3048760033,3081400,EAST 40 STREET,EAST 39 STREET,NW,,"(40.651341, -73.940166)","1,000,852.93","176,583.14",1866,1129,32.10091644
0101000020E61000009DBD33DAAA7D52C0C11F7EFE7B564440,1867,LINK-005782,Brooklyn,308,35,40.675659,-73.963553,Live,146008,437 PARK PLACE,11238,bk-08-146008,2/12/18,12/2/17,Prospect Heights,3028883,3011600046,3020500,WASHINGTON AVENUE,UNDERHILL AVENUE,NW,81442,"(40.675659, -73.963553)","994,359.74","185,439.31",1867,1382,17.86881244
0101000020E610000044F81741637D52C08907944DB95A4440,1868,LINK-013485,Brooklyn,301,33,40.70878,-73.959183,Live,126207,268 BROADWAY,11211,bk-01-126207,1/31/18,11/17/17,North Side-South Side,3334852,3021410001,3052500,HAVEMEYER STREET,MARCY AVENUE,SE,,"(40.70877985, -73.95918257)","995,566.40","197,506.74",1868,294,41.59478005
0101000020E61000001399B9C0E57E52C07BDAE1AFC9624440,1869,LINK-013913,Manhattan,107,6,40.77178,-73.982773,Live,122841,75 COLUMBUS AVENUE,10023,mn-07-122841,8/1/18,1/26/18,Lincoln Square,1027465,1011150057,1014900,WEST 63 STREET,WEST 64 STREET,NE,,"(40.7717802, -73.98277309)","989,021.55","220,457.60",1869,1855,54.38383373
0101000020E6100000BEBED6A5467E52C08E90813CBB564440,1870,LINK-005725,Brooklyn,306,39,40.677589,-73.973062,Live,145848,162 PARK PLACE,11217,bk-06-145848,4/24/18,6/11/17,Prospect Heights,3024351,3010570005,3016100,7 AVENUE,FLATBUSH AVENUE,SE,81425,"(40.67758878, -73.9730618)","991,721.96","186,141.43",1870,1112,427.5987866
0101000020E6100000D95C35CF117E52C0A9A27895B5654440,1871,LINK-003480,Manhattan,107,7,40.794604,-73.969837,Live,120526,755 AMSTERDAM AVENUE,10025,mn-07-120526,10/7/16,8/1/16,Upper West Side,1079453,1018510008,1018100,WEST 97 STREET,WEST 96 STREET,SE,,"(40.794604, -73.969837)","992,601.75","228,774.05",1871,1335,102.6482283
0101000020E6100000D95C35CF117E52C0A9A27895B5654440,1872,LINK-003480,Manhattan,107,7,40.794604,-73.969837,Live,120526,755 AMSTERDAM AVENUE,10025,mn-07-120526,10/7/16,8/1/16,Upper West Side,1079453,1018510008,1018100,WEST 97 STREET,WEST 96 STREET,SE,,"(40.794604, -73.969837)","992,601.75","228,774.05",1872,1335,102.6482283
0101000020E610000041B62C5F977952C0D1217024D05E4440,1873,LINK-018148,Queens,402,26,40.740727,-73.899864,Live,145742,65-10 QUEENS BOULEVARD,11377,qu-02-145742,3/20/17,2/25/17,Woodside,4437388,4023920023,4024500,65 PLACE,65 STREET,SW,81556,"(40.740727, -73.899864)","1,011,998.82","209,159.30",1873,1549,2005.273673
0101000020E61000007A1A3048FA7952C0E960FD9FC3564440,1874,LINK-021933,Brooklyn,316,37,40.677845,-73.905901,Live,145930,41 SACKMAN STREET,11233,bk-16-145930,1/5/18,9/17/17,Ocean Hill,3042307,3015540001,3036700,FULTON STREET,HERKIMER STREET,SE,81908,"(40.67784547, -73.90590131)","1,010,350.43","186,247.81",1874,610,600.2979916
